x,logf,std::log,ulp_error
9.11269e+19,45.9588,45.9588,0.291536
9.14959e+19,45.9628,45.9628,1.12344
9.18648e+19,45.9669,45.9668,0.217595
9.22337e+19,45.9709,45.9709,0.539838
9.26027e+19,45.9749,45.9748,1.05641
9.29716e+19,45.9788,45.9788,0.733957
9.33405e+19,45.9828,45.9828,0.539521
9.37095e+19,45.9867,45.9867,0.440533
9.40784e+19,45.9907,45.9907,0.59519
9.44473e+19,45.9946,45.9946,0.400543
9.48163e+19,45.9985,45.9985,0.3963
9.51852e+19,46.0024,46.0024,0.361012
9.55541e+19,46.0062,46.0062,0.263971
9.59231e+19,46.0101,46.0101,0.0748242
9.6292e+19,46.0139,46.0139,0.739623
9.66609e+19,46.0177,46.0177,0.300546
9.70299e+19,46.0216,46.0216,0.632672
9.73988e+19,46.0253,46.0253,0.802252
9.77677e+19,46.0291,46.0291,0.685752
9.81367e+19,46.0329,46.0329,0.325862
9.85056e+19,46.0366,46.0366,0.670891
9.88746e+19,46.0404,46.0404,0.693141
9.92435e+19,46.0441,46.0441,0.365219
9.96124e+19,46.0478,46.0478,0.66004
9.99814e+19,46.0515,46.0515,0.550819
1.0035e+20,46.0552,46.0552,1.01107
1.00719e+20,46.0589,46.0589,0.0145813
1.01088e+20,46.0625,46.0625,0.535456
1.01457e+20,46.0662,46.0662,0.548063
1.01826e+20,46.0698,46.0698,0.027053
1.02195e+20,46.0734,46.0734,0.0526472
1.02564e+20,46.077,46.077,0.28416
1.02933e+20,46.0806,46.0806,0.0129402
1.03302e+20,46.0842,46.0842,0.109421
1.03671e+20,46.0878,46.0878,0.54959
1.0404e+20,46.0913,46.0913,0.309691
1.04409e+20,46.0948,46.0948,0.366221
1.04778e+20,46.0984,46.0984,0.304076
1.05146e+20,46.1019,46.1019,0.275789
1.05515e+20,46.1054,46.1054,0.0611964
1.05884e+20,46.1089,46.1089,0.0951746
1.06253e+20,46.1124,46.1124,0.268168
1.06622e+20,46.1158,46.1158,0.645072
1.06991e+20,46.1193,46.1193,0.117395
1.0736e+20,46.1227,46.1227,0.728408
1.07729e+20,46.1262,46.1262,0.435099
1.08098e+20,46.1296,46.1296,0.216299
1.08467e+20,46.133,46.133,0.0510585
1.08836e+20,46.1364,46.1364,0.0813599
1.09205e+20,46.1398,46.1398,0.798517
1.09574e+20,46.1431,46.1431,0.32963
1.09943e+20,46.1465,46.1465,0.514085
1.10312e+20,46.1498,46.1498,0.309751
1.1068e+20,46.1532,46.1532,0.0376535
1.11049e+20,46.1565,46.1565,0.678278
1.11418e+20,46.1598,46.1598,0.212303
1.11787e+20,46.1631,46.1631,0.379402
1.12156e+20,46.1664,46.1664,0.884222
1.12525e+20,46.1697,46.1697,0.984421
1.12894e+20,46.173,46.173,0.902626
1.13263e+20,46.1762,46.1762,0.399912
1.13632e+20,46.1795,46.1795,1.11968
1.14001e+20,46.1827,46.1827,0.362054
1.1437e+20,46.186,46.186,0.390404
1.14739e+20,46.1892,46.1892,0.106265
1.15108e+20,46.1924,46.1924,0.42736
1.15477e+20,46.1956,46.1956,0.308076
1.15846e+20,46.1988,46.1988,0.526938
1.16214e+20,46.202,46.202,0.0190791
1.16583e+20,46.2051,46.2051,0.116509
1.16952e+20,46.2083,46.2083,0.162231
1.17321e+20,46.2114,46.2114,0.207153
1.1769e+20,46.2146,46.2146,1.12954
1.18059e+20,46.2177,46.2177,0.352338
1.18428e+20,46.2208,46.2208,0.725793
1.18797e+20,46.2239,46.2239,0.348005
1.19166e+20,46.2271,46.227,0.498523
1.19535e+20,46.2301,46.2301,1.16171
1.19904e+20,46.2332,46.2332,0.322093
1.20273e+20,46.2363,46.2363,0.0356844
1.20642e+20,46.2394,46.2394,0.0731791
1.21011e+20,46.2424,46.2424,0.63362
1.2138e+20,46.2455,46.2455,0.630713
1.21749e+20,46.2485,46.2485,0.0496667
1.22117e+20,46.2515,46.2515,0.124173
1.22486e+20,46.2545,46.2545,0.0758439
1.22855e+20,46.2575,46.2575,0.691802
1.23224e+20,46.2605,46.2605,0.634251
1.23593e+20,46.2635,46.2635,0.964018
1.23962e+20,46.2665,46.2665,0.592356
1.24331e+20,46.2695,46.2695,0.579898
1.247e+20,46.2724,46.2724,0.161411
1.25069e+20,46.2754,46.2754,0.571135
1.25438e+20,46.2783,46.2783,1.26335
1.25807e+20,46.2813,46.2813,0.597705
1.26176e+20,46.2842,46.2842,0.758985
1.26545e+20,46.2871,46.2871,0.393467
1.26914e+20,46.29,46.29,1.2197
1.27283e+20,46.2929,46.2929,0.279408
1.27651e+20,46.2958,46.2958,0.458449
1.2802e+20,46.2987,46.2987,0.00658602
1.28389e+20,46.3016,46.3016,0.622395
1.28758e+20,46.3045,46.3045,0.416
1.29127e+20,46.3073,46.3073,0.361841
1.29496e+20,46.3102,46.3102,0.552362
1.29865e+20,46.313,46.313,0.661214
1.30234e+20,46.3159,46.3159,0.00950232
1.30603e+20,46.3187,46.3187,0.576482
1.30972e+20,46.3215,46.3215,0.0515934
1.31341e+20,46.3243,46.3243,0.446605
1.3171e+20,46.3271,46.3271,0.209306
1.32079e+20,46.3299,46.3299,0.0429107
1.32448e+20,46.3327,46.3327,0.71534
1.32817e+20,46.3355,46.3355,0.457586
1.33185e+20,46.3383,46.3383,0.357485
1.33554e+20,46.341,46.341,0.218712
1.33923e+20,46.3438,46.3438,0.0458398
1.34292e+20,46.3465,46.3466,0.103173
1.34661e+20,46.3493,46.3493,0.308017
1.3503e+20,46.352,46.352,0.489068
1.35399e+20,46.3548,46.3548,0.208944
1.35768e+20,46.3575,46.3575,0.0908253
1.36137e+20,46.3602,46.3602,0.511169
1.36506e+20,46.3629,46.3629,0.0554013
1.36875e+20,46.3656,46.3656,0.514494
1.37244e+20,46.3683,46.3683,0.121861
1.37613e+20,46.371,46.371,0.13611
1.37982e+20,46.3737,46.3737,0.278264
1.38351e+20,46.3763,46.3763,0.294538
1.3872e+20,46.379,46.379,1.17495
1.39088e+20,46.3816,46.3816,0.0904024
1.39457e+20,46.3843,46.3843,0.488657
1.39826e+20,46.3869,46.3869,0.902383
1.40195e+20,46.3896,46.3896,1.14111
1.40564e+20,46.3922,46.3922,0.195234
1.40933e+20,46.3948,46.3948,0.0388871
1.41302e+20,46.3974,46.3974,0.288292
1.41671e+20,46.4,46.4,1.13897
1.4204e+20,46.4026,46.4026,0.37656
1.42409e+20,46.4052,46.4052,0.649759
1.42778e+20,46.4078,46.4078,1.11571
1.43147e+20,46.4104,46.4104,0.599208
1.43516e+20,46.413,46.413,0.856234
1.43885e+20,46.4155,46.4155,0.186501
1.44254e+20,46.4181,46.4181,0.526315
1.44622e+20,46.4207,46.4207,0.0781423
1.44991e+20,46.4232,46.4232,0.0552463
1.4536e+20,46.4257,46.4257,0.145884
1.45729e+20,46.4283,46.4283,0.357571
1.46098e+20,46.4308,46.4308,0.541169
1.46467e+20,46.4333,46.4333,0.396436
1.46836e+20,46.4359,46.4358,0.91496
1.47205e+20,46.4384,46.4384,0.088394
1.47574e+20,46.4409,46.4409,0.0915473
1.48312e+20,46.4458,46.4458,0.544385
1.4905e+20,46.4508,46.4508,0.508603
1.49788e+20,46.4557,46.4557,0.0482863
1.50525e+20,46.4607,46.4607,0.226575
1.51263e+20,46.4656,46.4656,0.105685
1.52001e+20,46.4704,46.4704,0.253079
1.52739e+20,46.4753,46.4753,0.789301
1.53477e+20,46.4801,46.4801,0.556561
1.54215e+20,46.4849,46.4849,0.156808
1.54953e+20,46.4897,46.4897,0.128439
1.55691e+20,46.4944,46.4944,0.53068
1.56428e+20,46.4991,46.4991,0.0779524
1.57166e+20,46.5038,46.5038,0.571383
1.57904e+20,46.5085,46.5085,0.413143
1.58642e+20,46.5132,46.5132,0.469316
1.5938e+20,46.5178,46.5178,0.0228684
1.60118e+20,46.5224,46.5224,0.804874
1.60856e+20,46.527,46.527,0.0655783
1.61593e+20,46.5316,46.5316,0.810201
1.62331e+20,46.5362,46.5362,0.0890038
1.63069e+20,46.5407,46.5407,0.0484375
1.63807e+20,46.5452,46.5452,0.553217
1.64545e+20,46.5497,46.5497,0.622911
1.65283e+20,46.5542,46.5542,0.527544
1.66021e+20,46.5586,46.5586,0.207646
1.66759e+20,46.5631,46.5631,0.290446
1.67496e+20,46.5675,46.5675,0.078991
1.68234e+20,46.5719,46.5719,0.638922
1.68972e+20,46.5763,46.5763,0.600344
1.6971e+20,46.5806,46.5806,0.840735
1.70448e+20,46.585,46.585,0.125624
1.71186e+20,46.5893,46.5893,0.502174
1.71924e+20,46.5936,46.5936,0.00040121
1.72662e+20,46.5979,46.5979,0.32734
1.73399e+20,46.6021,46.6021,0.558192
1.74137e+20,46.6064,46.6064,0.723338
1.74875e+20,46.6106,46.6106,0.12879
1.75613e+20,46.6148,46.6148,0.0801051
1.76351e+20,46.619,46.619,0.0305241
1.77089e+20,46.6232,46.6232,0.395852
1.77827e+20,46.6273,46.6273,0.60048
1.78564e+20,46.6315,46.6315,0.083361
1.79302e+20,46.6356,46.6356,0.0900157
1.8004e+20,46.6397,46.6397,0.34279
1.80778e+20,46.6438,46.6438,0.178742
1.81516e+20,46.6479,46.6479,0.381969
1.82254e+20,46.6519,46.6519,0.0829644
1.82992e+20,46.656,46.656,0.748938
1.8373e+20,46.66,46.66,0.156906
1.84467e+20,46.664,46.664,0.165337
1.85205e+20,46.668,46.668,0.681909
1.85943e+20,46.672,46.672,0.359457
1.86681e+20,46.6759,46.6759,0.16502
1.87419e+20,46.6799,46.6799,0.0660327
1.88157e+20,46.6838,46.6838,0.969691
1.88895e+20,46.6877,46.6877,0.0260428
1.89633e+20,46.6916,46.6916,0.0217996
1.9037e+20,46.6955,46.6955,0.0134887
1.91108e+20,46.6994,46.6994,0.11053
1.91846e+20,46.7032,46.7032,0.299677
1.92584e+20,46.7071,46.7071,0.365122
1.93322e+20,46.7109,46.7109,0.0739545
1.9406e+20,46.7147,46.7147,0.258171
1.94798e+20,46.7185,46.7185,0.427751
1.95535e+20,46.7223,46.7223,0.311252
1.96273e+20,46.726,46.726,0.0486389
1.97011e+20,46.7298,46.7298,0.296391
1.97749e+20,46.7335,46.7335,0.31864
1.98487e+20,46.7373,46.7373,0.00928151
1.99225e+20,46.741,46.741,0.28554
1.99963e+20,46.7447,46.7447,0.176318
2.00701e+20,46.7483,46.7483,0.636565
2.01438e+20,46.752,46.752,0.359919
2.02176e+20,46.7557,46.7557,0.160956
2.02914e+20,46.7593,46.7593,0.173562
2.03652e+20,46.7629,46.7629,0.347448
2.0439e+20,46.7666,46.7666,0.427148
2.05128e+20,46.7702,46.7702,0.0903404
2.05866e+20,46.7738,46.7738,0.36156
2.06604e+20,46.7773,46.7773,0.26508
2.07341e+20,46.7809,46.7809,0.175089
2.08079e+20,46.7845,46.7845,0.0648093
2.08817e+20,46.788,46.788,0.0082796
2.09555e+20,46.7915,46.7915,0.678577
2.10293e+20,46.795,46.795,0.0987114
2.11031e+20,46.7985,46.7985,0.313304
2.11769e+20,46.802,46.802,0.279326
2.12507e+20,46.8055,46.8055,0.106332
2.13244e+20,46.809,46.809,0.270571
2.13982e+20,46.8124,46.8124,0.257105
2.1472e+20,46.8159,46.8159,0.353908
2.15458e+20,46.8193,46.8193,0.0605979
2.16196e+20,46.8227,46.8227,0.158202
2.16934e+20,46.8261,46.8261,0.323442
2.17672e+20,46.8295,46.8295,0.455861
2.18409e+20,46.8329,46.8329,0.424016
2.19147e+20,46.8363,46.8363,0.704131
2.19885e+20,46.8396,46.8396,0.139585
2.20623e+20,46.843,46.843,0.06475
2.21361e+20,46.8463,46.8463,0.336847
2.22099e+20,46.8497,46.8497,0.303777
2.22837e+20,46.853,46.853,0.162198
2.23575e+20,46.8563,46.8563,0.753903
2.24312e+20,46.8596,46.8596,0.509721
2.2505e+20,46.8629,46.8629,0.60992
2.25788e+20,46.8661,46.8661,0.528125
2.26526e+20,46.8694,46.8694,0.774412
2.27264e+20,46.8726,46.8726,0.745175
2.28002e+20,46.8759,46.8759,0.012447
2.2874e+20,46.8791,46.8791,0.0159032
2.29478e+20,46.8823,46.8823,0.268235
2.30215e+20,46.8855,46.8855,0.801861
2.30953e+20,46.8887,46.8887,0.682577
2.31691e+20,46.8919,46.8919,0.152438
2.32429e+20,46.8951,46.8951,0.39358
2.33167e+20,46.8983,46.8983,0.257991
2.33905e+20,46.9014,46.9014,0.536731
2.34643e+20,46.9046,46.9046,0.167348
2.3538e+20,46.9077,46.9077,0.755038
2.36118e+20,46.9109,46.9109,0.726839
2.36856e+20,46.914,46.914,0.351292
2.37594e+20,46.9171,46.9171,0.0264953
2.38332e+20,46.9202,46.9202,0.124022
2.3907e+20,46.9233,46.9233,0.787214
2.39808e+20,46.9264,46.9264,0.0524076
2.40546e+20,46.9294,46.9294,0.410185
2.41283e+20,46.9325,46.9325,0.301322
2.42021e+20,46.9356,46.9356,0.259119
2.42759e+20,46.9386,46.9386,0.256212
2.43497e+20,46.9416,46.9416,0.324834
2.44235e+20,46.9447,46.9447,0.498674
2.44973e+20,46.9477,46.9477,0.298657
2.45711e+20,46.9507,46.9507,0.317302
2.46449e+20,46.9537,46.9537,0.25975
2.47186e+20,46.9567,46.9567,0.589517
2.47924e+20,46.9597,46.9597,0.217855
2.48662e+20,46.9626,46.9626,0.205397
2.494e+20,46.9656,46.9656,0.535912
2.50138e+20,46.9685,46.9685,0.945636
2.50876e+20,46.9715,46.9715,0.888853
2.51614e+20,46.9744,46.9744,0.972206
2.52351e+20,46.9774,46.9774,0.384485
2.53089e+20,46.9803,46.9803,0.0189667
2.53827e+20,46.9832,46.9832,0.845198
2.54565e+20,46.9861,46.9861,0.0950924
2.55303e+20,46.989,46.989,0.83295
2.56041e+20,46.9919,46.9919,0.381087
2.56779e+20,46.9947,46.9947,0.247894
2.57517e+20,46.9976,46.9976,0.0414989
2.58254e+20,47.0005,47.0005,0.0126599
2.58992e+20,47.0033,47.0033,0.926863
2.5973e+20,47.0062,47.0062,0.286714
2.60468e+20,47.009,47.009,0.384003
2.61206e+20,47.0118,47.0118,0.950983
2.61944e+20,47.0147,47.0147,0.426094
2.62682e+20,47.0175,47.0175,0.821106
2.6342e+20,47.0203,47.0203,0.165195
2.64157e+20,47.0231,47.0231,0.417411
2.64895e+20,47.0259,47.0259,0.340839
2.65633e+20,47.0286,47.0286,0.832087
2.66371e+20,47.0314,47.0314,0.0170155
2.67109e+20,47.0342,47.0342,0.155789
2.67847e+20,47.0369,47.0369,0.328661
2.68585e+20,47.0397,47.0397,0.477673
2.69322e+20,47.0424,47.0424,0.682518
2.7006e+20,47.0452,47.0452,0.114567
2.70798e+20,47.0479,47.0479,0.165557
2.71536e+20,47.0506,47.0506,0.465326
2.72274e+20,47.0533,47.0533,0.136669
2.73012e+20,47.056,47.056,0.319099
2.7375e+20,47.0587,47.0587,0.139993
2.74488e+20,47.0614,47.0614,0.496362
2.75225e+20,47.0641,47.0641,0.238391
2.75963e+20,47.0668,47.0668,0.0962368
2.76701e+20,47.0695,47.0695,0.0799629
2.77439e+20,47.0721,47.0721,0.800449
2.78177e+20,47.0748,47.0748,0.464903
2.78915e+20,47.0774,47.0774,0.114157
2.79653e+20,47.0801,47.0801,0.527882
2.80391e+20,47.0827,47.0827,0.766605
2.81128e+20,47.0853,47.0853,0.179267
2.81866e+20,47.088,47.088,0.335614
2.82604e+20,47.0906,47.0906,0.662793
2.83342e+20,47.0932,47.0932,0.764467
2.8408e+20,47.0958,47.0958,0.00205902
2.84818e+20,47.0984,47.0984,1.02426
2.85556e+20,47.101,47.101,0.741211
2.86293e+20,47.1035,47.1035,0.224707
2.87031e+20,47.1061,47.1061,0.481733
2.87769e+20,47.1087,47.1087,0.561002
2.88507e+20,47.1113,47.1113,0.151814
2.89245e+20,47.1138,47.1138,0.452643
2.89983e+20,47.1164,47.1164,0.319254
2.90721e+20,47.1189,47.1189,0.520385
2.91459e+20,47.1214,47.1214,0.0169298
2.92196e+20,47.124,47.124,0.166669
2.92934e+20,47.1265,47.1265,0.0219354
2.93672e+20,47.129,47.129,0.540459
2.9441e+20,47.1315,47.1315,0.286107
2.95148e+20,47.134,47.134,0.533952
2.96624e+20,47.139,47.139,0.0811139
2.98099e+20,47.144,47.144,0.116896
2.99575e+20,47.1489,47.1489,0.577213
3.01051e+20,47.1538,47.1538,0.398924
3.02527e+20,47.1587,47.1587,0.519815
3.04002e+20,47.1636,47.1636,0.878579
3.05478e+20,47.1684,47.1684,1.4148
3.06954e+20,47.1732,47.1732,0.0689385
3.0843e+20,47.178,47.178,0.782307
3.09905e+20,47.1828,47.1828,0.497061
3.11381e+20,47.1876,47.1875,1.15618
3.12857e+20,47.1923,47.1923,0.703452
3.14333e+20,47.197,47.197,0.0541161
3.15808e+20,47.2017,47.2017,0.212356
3.17284e+20,47.2063,47.2063,1.09481
3.1876e+20,47.211,47.211,0.648368
3.20235e+20,47.2156,47.2156,0.179375
3.21711e+20,47.2202,47.2202,0.559921
3.23187e+20,47.2248,47.2248,0.184702
3.24663e+20,47.2293,47.2293,0.536496
3.26138e+20,47.2339,47.2339,0.673937
3.27614e+20,47.2384,47.2384,1.17872
3.2909e+20,47.2429,47.2429,0.00258855
3.30566e+20,47.2473,47.2473,0.0979548
3.32041e+20,47.2518,47.2518,0.417853
3.33517e+20,47.2562,47.2562,0.915945
3.34993e+20,47.2606,47.2606,0.546508
3.36469e+20,47.265,47.265,1.26442
3.37944e+20,47.2694,47.2694,0.0251554
3.3942e+20,47.2738,47.2738,0.215235
3.40896e+20,47.2781,47.2781,0.499875
3.42372e+20,47.2824,47.2824,1.12767
3.43847e+20,47.2867,47.2867,0.625901
3.45323e+20,47.291,47.291,0.952839
3.46799e+20,47.2953,47.2953,0.0673068
3.48275e+20,47.2995,47.2995,0.0978388
3.4975e+20,47.3038,47.3038,0.496709
3.51226e+20,47.308,47.308,0.705604
3.52702e+20,47.3122,47.3122,0.594975
3.54178e+20,47.3163,47.3163,1.02135
3.55653e+20,47.3205,47.3205,0.0250193
3.57129e+20,47.3246,47.3246,0.542138
3.58605e+20,47.3288,47.3288,0.535484
3.6008e+20,47.3329,47.3329,0.96829
3.61556e+20,47.337,47.3369,0.804241
3.63032e+20,47.341,47.341,1.00747
3.64508e+20,47.3451,47.3451,0.542535
3.65983e+20,47.3491,47.3491,1.37444
3.67459e+20,47.3531,47.3531,0.468593
3.68935e+20,47.3572,47.3572,0.790836
3.70411e+20,47.3611,47.3611,1.30741
3.71886e+20,47.3651,47.3651,0.984956
3.73362e+20,47.3691,47.3691,0.79052
3.74838e+20,47.373,47.373,0.691532
3.76314e+20,47.377,47.377,0.344192
3.77789e+20,47.3809,47.3809,0.651542
3.79265e+20,47.3848,47.3848,0.647299
3.80741e+20,47.3887,47.3887,0.612011
3.82217e+20,47.3925,47.3925,0.514969
3.83692e+20,47.3964,47.3964,0.325823
3.85168e+20,47.4002,47.4002,0.990621
3.86644e+20,47.404,47.404,0.551545
3.8812e+20,47.4078,47.4078,0.88367
3.89595e+20,47.4116,47.4116,1.05325
3.91071e+20,47.4154,47.4154,0.936751
3.92547e+20,47.4192,47.4192,0.57686
3.94022e+20,47.4229,47.4229,0.92189
3.95498e+20,47.4267,47.4267,0.944139
3.96974e+20,47.4304,47.4304,0.616218
3.9845e+20,47.4341,47.4341,0.911039
3.99925e+20,47.4378,47.4378,0.801818
4.01401e+20,47.4415,47.4415,1.26206
4.02877e+20,47.4452,47.4452,0.26558
4.04353e+20,47.4488,47.4488,0.786455
4.05828e+20,47.4525,47.4525,0.799062
4.07304e+20,47.4561,47.4561,0.278052
4.0878e+20,47.4597,47.4597,0.198351
4.10256e+20,47.4633,47.4633,0.535159
4.11731e+20,47.4669,47.4669,0.263939
4.13207e+20,47.4705,47.4705,0.360419
4.14683e+20,47.474,47.474,0.800589
4.16159e+20,47.4776,47.4776,0.56069
4.17634e+20,47.4811,47.4811,0.61722
4.1911e+20,47.4847,47.4847,0.0530777
4.20586e+20,47.4882,47.4882,0.473212
4.22062e+20,47.4917,47.4917,0.312195
4.23537e+20,47.4952,47.4952,0.346173
4.25013e+20,47.4987,47.4987,1.51917
4.26489e+20,47.5021,47.5021,0.896071
4.27964e+20,47.5056,47.5056,0.368394
4.2944e+20,47.509,47.509,0.979407
4.30916e+20,47.5124,47.5124,0.686097
4.32392e+20,47.5159,47.5159,0.467297
4.33867e+20,47.5193,47.5193,0.302057
4.35343e+20,47.5227,47.5227,0.169639
4.36819e+20,47.5261,47.5261,1.04952
4.38295e+20,47.5294,47.5294,0.0786312
4.3977e+20,47.5328,47.5328,0.765084
4.41246e+20,47.5361,47.5361,0.560749
4.42722e+20,47.5395,47.5395,0.288652
4.44198e+20,47.5428,47.5428,0.929277
4.45673e+20,47.5461,47.5461,0.463301
4.47149e+20,47.5494,47.5494,0.128404
4.48625e+20,47.5527,47.5527,1.13522
4.50101e+20,47.556,47.556,1.23542
4.51576e+20,47.5593,47.5593,1.15362
4.53052e+20,47.5625,47.5625,0.148913
4.54528e+20,47.5658,47.5658,1.37067
4.56004e+20,47.569,47.569,0.613052
4.57479e+20,47.5723,47.5723,0.641402
4.58955e+20,47.5755,47.5755,0.357264
4.60431e+20,47.5787,47.5787,0.176361
4.61906e+20,47.5819,47.5819,0.0570773
4.63382e+20,47.5851,47.5851,0.777937
4.64858e+20,47.5883,47.5883,0.23192
4.66334e+20,47.5914,47.5914,0.367508
4.67809e+20,47.5946,47.5946,0.0887679
4.69285e+20,47.5977,47.5977,0.458152
4.70761e+20,47.6009,47.6009,1.38054
4.72237e+20,47.604,47.604,0.101339
4.73712e+20,47.6071,47.6071,0.976791
4.75188e+20,47.6102,47.6102,0.599004
4.76664e+20,47.6133,47.6133,0.749521
4.7814e+20,47.6164,47.6164,1.41271
4.79615e+20,47.6195,47.6195,0.573092
4.81091e+20,47.6226,47.6226,0.215314
4.82567e+20,47.6257,47.6257,0.324178
4.84043e+20,47.6287,47.6287,0.884619
4.85518e+20,47.6318,47.6317,0.881711
4.86994e+20,47.6348,47.6348,0.300665
4.8847e+20,47.6378,47.6378,0.126825
4.89946e+20,47.6408,47.6408,0.326842
4.91421e+20,47.6438,47.6438,0.942801
4.92897e+20,47.6468,47.6468,0.885249
4.94373e+20,47.6498,47.6498,1.21502
4.95849e+20,47.6528,47.6528,0.843354
4.97324e+20,47.6558,47.6558,0.830896
4.988e+20,47.6587,47.6587,0.0895871
5.00276e+20,47.6617,47.6617,0.320136
5.01751e+20,47.6646,47.6646,1.51435
5.03227e+20,47.6676,47.6676,0.346706
5.04703e+20,47.6705,47.6705,1.00998
5.06179e+20,47.6734,47.6734,0.644466
5.07654e+20,47.6763,47.6763,0.470697
5.0913e+20,47.6792,47.6792,0.530407
5.10606e+20,47.6821,47.6821,0.207451
5.12082e+20,47.685,47.685,0.244413
5.13557e+20,47.6879,47.6879,0.873394
5.15033e+20,47.6908,47.6908,0.666998
5.16509e+20,47.6936,47.6936,0.612839
5.17985e+20,47.6965,47.6965,0.301364
5.1946e+20,47.6993,47.6993,0.912213
5.20936e+20,47.7022,47.7022,1.2415
5.22412e+20,47.705,47.705,0.325483
5.23888e+20,47.7078,47.7078,1.19941
5.25363e+20,47.7106,47.7106,0.195607
5.26839e+20,47.7134,47.7134,0.460304
5.28315e+20,47.7162,47.7162,0.208088
5.29791e+20,47.719,47.719,0.966338
5.31266e+20,47.7218,47.7218,0.206588
5.32742e+20,47.7246,47.7246,0.608484
5.34218e+20,47.7273,47.7273,0.469711
5.35693e+20,47.7301,47.7301,0.296838
5.37169e+20,47.7328,47.7328,0.147826
5.38645e+20,47.7356,47.7356,0.0570185
5.40121e+20,47.7383,47.7383,0.740066
5.41596e+20,47.7411,47.7411,0.459942
5.43072e+20,47.7438,47.7438,0.160173
5.44548e+20,47.7465,47.7465,0.762168
5.46024e+20,47.7492,47.7492,0.3064
5.47499e+20,47.7519,47.7519,0.765493
5.48975e+20,47.7546,47.7546,0.129138
5.50451e+20,47.7573,47.7573,0.387109
5.51927e+20,47.7599,47.7599,0.529262
5.53402e+20,47.7626,47.7626,0.545536
5.54878e+20,47.7653,47.7653,1.42595
5.56354e+20,47.7679,47.7679,0.160596
5.5783e+20,47.7706,47.7706,0.739656
5.59305e+20,47.7732,47.7732,1.15338
5.60781e+20,47.7759,47.7759,0.392105
5.62257e+20,47.7785,47.7785,0.446232
5.63733e+20,47.7811,47.7811,0.289886
5.65208e+20,47.7837,47.7837,0.0372935
5.66684e+20,47.7863,47.7863,1.38997
5.6816e+20,47.7889,47.7889,0.627558
5.69635e+20,47.7915,47.7915,0.39876
5.71111e+20,47.7941,47.7941,1.36671
5.72587e+20,47.7967,47.7967,0.850206
5.74063e+20,47.7993,47.7993,1.10723
5.75538e+20,47.8018,47.8018,0.0644972
5.77014e+20,47.8044,47.8044,0.777314
5.7849e+20,47.807,47.807,0.172856
5.79966e+20,47.8095,47.8095,0.306245
5.81441e+20,47.812,47.812,0.105114
5.82917e+20,47.8146,47.8146,0.60857
5.84393e+20,47.8171,47.8171,0.792168
5.85869e+20,47.8196,47.8196,0.647435
5.87344e+20,47.8221,47.8221,1.16596
5.8882e+20,47.8247,47.8247,0.339393
5.90296e+20,47.8272,47.8272,0.159451
5.93247e+20,47.8321,47.8321,0.293387
5.96199e+20,47.8371,47.8371,0.257605
5.9915e+20,47.842,47.842,0.202712
6.02102e+20,47.847,47.847,0.0244233
6.05053e+20,47.8518,47.8518,0.145314
6.08005e+20,47.8567,47.8567,0.504078
6.10956e+20,47.8616,47.8616,1.0403
6.13908e+20,47.8664,47.8664,0.305562
6.16859e+20,47.8712,47.8712,0.407806
6.19811e+20,47.8759,47.8759,0.12256
6.22762e+20,47.8807,47.8807,0.781679
6.25714e+20,47.8854,47.8854,0.328951
6.28665e+20,47.8901,47.8901,0.320385
6.31617e+20,47.8948,47.8948,0.162145
6.34568e+20,47.8995,47.8995,0.720314
6.3752e+20,47.9041,47.9041,0.273867
6.40471e+20,47.9087,47.9087,0.553875
6.43422e+20,47.9133,47.9133,0.18542
6.46374e+20,47.9179,47.9179,0.559203
6.49325e+20,47.9225,47.9225,0.161995
6.52277e+20,47.927,47.927,0.299436
6.55228e+20,47.9315,47.9315,0.804216
6.5818e+20,47.936,47.936,0.371912
6.61131e+20,47.9405,47.9405,0.276546
6.64083e+20,47.9449,47.9449,0.0433522
6.67034e+20,47.9494,47.9494,0.541445
6.69986e+20,47.9538,47.9538,0.172008
6.72937e+20,47.9582,47.9582,0.88992
6.75889e+20,47.9626,47.9626,0.349345
6.7884e+20,47.9669,47.9669,0.589736
6.81792e+20,47.9713,47.9713,0.125374
6.84743e+20,47.9756,47.9756,0.753173
6.87695e+20,47.9799,47.9799,0.2514
6.90646e+20,47.9842,47.9842,0.578339
6.93598e+20,47.9884,47.9884,0.307194
6.96549e+20,47.9927,47.9927,0.47234
6.99501e+20,47.9969,47.9969,0.122208
7.02452e+20,48.0011,48.0011,0.331104
7.05403e+20,48.0053,48.0053,0.220474
7.08355e+20,48.0095,48.0095,0.64685
7.11306e+20,48.0136,48.0136,0.349481
7.14258e+20,48.0178,48.0178,0.167638
7.17209e+20,48.0219,48.0219,0.160983
7.20161e+20,48.026,48.026,0.593789
7.23112e+20,48.0301,48.0301,0.429741
7.26064e+20,48.0342,48.0342,0.632967
7.29015e+20,48.0382,48.0382,0.168034
7.31967e+20,48.0423,48.0423,0.999937
7.34918e+20,48.0463,48.0463,0.0940928
7.3787e+20,48.0503,48.0503,0.416336
7.40821e+20,48.0543,48.0543,0.932908
7.43773e+20,48.0583,48.0583,0.610455
7.46724e+20,48.0622,48.0622,0.416019
7.49676e+20,48.0662,48.0662,0.317031
7.52627e+20,48.0701,48.0701,0.718692
7.55579e+20,48.074,48.074,0.277041
